Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/04/2025,28,3.187,6 Ay,"1,032.000","1,044.000",3.3800
691 -26/01/2026,USD,S.F.T.,26/07/2025,131,2.375,6 Ay,997.000,"1,010.000",4.3500
669 -14/04/2026,USD,S.F.T.,14/04/2025,28,2.125,6 Ay,"1,002.000","1,015.000",4.5400
680 -09/10/2026,USD,S.F.T.,09/04/2025,23,2.437,6 Ay,"1,008.000","1,021.000",4.9000
637 -25/03/2027,USD,S.F.T.,25/03/2025,8,3.000,6 Ay,"1,030.000","1,045.000",5.1400
611 -24/09/2027,USD,S.F.T.,24/03/2025,7,4.300,6 Ay,"1,105.000","1,120.000",5.2300
629 -15/01/2028,USD,S.F.T.,15/07/2025,120,4.937,6 Ay,"1,114.000","1,129.000",5.5400
638 -17/02/2028,USD,S.F.T.,17/08/2025,153,2.562,6 Ay,975.000,991.000,5.6200
654 -24/10/2028,USD,S.F.T.,24/04/2025,38,3.062,6 Ay,"1,018.000","1,034.000",5.8200
688 -14/03/2029,USD,S.F.T.,14/09/2025,181,4.687,6 Ay,"1,098.000","1,114.000",6.1300
645 -26/04/2029,USD,S.F.T.,26/04/2025,40,3.812,6 Ay,"1,066.000","1,083.000",6.1400
630 -15/01/2030,USD,S.F.T.,15/07/2025,120,5.937,6 Ay,"1,250.000","1,274.000",5.7800
668 -13/03/2030,USD,S.F.T.,13/09/2025,180,2.625,6 Ay,936.000,954.000,6.3500
695 -13/07/2030,USD,S.F.T.,13/07/2025,118,4.562,6 Ay,"1,118.000","1,136.000",6.4300
628 -15/01/2031,USD,S.F.T.,15/07/2025,120,2.975,6 Ay,959.000,977.000,6.6500
698 -26/06/2031,USD,S.F.T.,26/06/2025,101,2.937,6 Ay,954.000,972.000,6.6900
662 -12/02/2032,USD,S.F.T.,12/08/2025,148,3.562,6 Ay,998.000,"1,016.000",6.9600
624 -17/07/2032,USD,S.F.T.,17/07/2025,122,3.562,6 Ay,"1,001.000","1,021.000",6.9600
617 -19/01/2033,USD,S.F.T.,19/07/2025,124,4.687,6 Ay,"1,136.000","1,156.000",7.0100
623 -20/09/2033,USD,S.F.T.,20/03/2025,3,3.250,6 Ay,982.000,"1,002.000",6.9700
631 -14/02/2034,USD,S.F.T.,14/08/2025,150,4.000,6 Ay,"1,067.000","1,089.000",6.7600
660 -15/05/2034,USD,S.F.T.,15/05/2025,59,3.812,6 Ay,"1,044.000","1,064.000",7.0500
644 -03/01/2035,USD,S.F.T.,03/07/2025,108,3.250,6 Ay,951.000,971.000,7.1100
670 -17/03/2036,USD,S.F.T.,17/03/2025,184,3.437,6 Ay,961.000,981.000,7.1300
663 -05/03/2038,USD,S.F.T.,05/09/2025,172,3.625,6 Ay,"1,015.000","1,037.000",6.8400
675 -30/05/2040,USD,S.F.T.,30/05/2025,74,3.375,6 Ay,940.000,964.000,7.3700
678 -14/01/2041,USD,S.F.T.,14/07/2025,119,3.000,6 Ay,846.000,866.000,7.5800
667 -16/04/2043,USD,S.F.T.,16/04/2025,30,2.437,6 Ay,726.000,746.000,7.7100
615 -17/02/2045,USD,S.F.T.,17/08/2025,153,3.312,6 Ay,863.000,883.000,7.8500
610 -11/05/2047,USD,S.F.T.,11/05/2025,55,2.875,6 Ay,783.000,803.000,7.8300
613 -31/03/2025,EUR,S.F.T.,31/03/2025,14,4.625,12 Ay,"1,044.100","1,046.100",0.3700
646 -14/06/2025,EUR,S.F.T.,14/06/2025,89,3.250,12 Ay,"1,023.000","1,029.000",1.3900
647 -16/02/2026,EUR,S.F.T.,16/02/2026,336,5.200,12 Ay,"1,014.000","1,032.000",2.1100
642 -08/07/2027,EUR,S.F.T.,08/07/2025,113,4.375,12 Ay,"1,039.000","1,057.000",3.1500
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,65,6.854,12 Ay,"1,089.000","1,107.000",4.7800
