Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3374,USD,111.001389,4.48,0.000000,0.00
US900123AW05,05.02.2025,3694,USD,124.388542,4.68,0.000000,0.00
US900123AL40,15.01.2030,5499,USD,179.810764,4.85,0.000000,0.00
US900123AT75,14.02.2034,6990,USD,137.433333,5.14,0.000000,0.00
US900123AY60,17.03.2036,7752,USD,123.390625,5.19,0.000000,0.00
US900123BB58,05.03.2038,8470,USD,129.485417,5.21,0.000000,0.00
US900123BG46,30.05.2040,9287,USD,121.737500,5.23,0.000000,0.00
US900123BJ84,14.01.2041,9516,USD,113.950000,5.21,0.000000,0.00
US900123CB40,16.04.2043,10338,USD,98.447917,5.04,0.000000,0.00
US900123CG37,17.02.2045,11011,USD,122.873958,5.26,0.000000,0.00
